instrument,score,label
SH688271,0.10021603,0.0068149567
SZ002007,0.1002105,-0.007173598
SH601012,0.10019107,-0.01221168
SH600584,0.10017054,0.018228412
SH688009,0.10014284,0.13354528
SH601236,0.10007863,0.004285693
SZ000338,0.10005915,-0.009096742
SH600584,0.10005836,-0.01649797
SZ000338,0.10002132,-0.006142497
SZ300750,0.099992305,0.01677847
SZ002415,0.099951535,0.002064228
SH600515,0.09993534,0.01902175
SH600489,0.09993316,0.0063796043
SH605499,0.09981686,0.008474588
SZ300454,0.099810645,-0.040596068
SH600362,0.099804446,0.0
SH688009,0.09974195,-0.02051282
SH600019,0.09972945,-0.0028128624
SZ001979,0.099717855,0.024608374
SH601390,0.0996882,-0.0052263737
SH600588,0.099604934,0.048351645
SZ002466,0.09960462,0.100000024
SH688599,0.09959489,0.057442784
SZ300999,0.09958759,0.01662445
SH603899,0.09956497,0.0279181
SH600760,0.09955199,-0.0075407624
SZ300015,0.099519596,-0.0102669
SZ000408,0.09948231,0.01745069
SZ002821,0.09944922,0.0011490583
SH601009,0.099377915,-0.010628045
SZ000617,0.0992914,0.029520273
SH688187,0.099282235,0.14377236
SZ002180,0.099280074,-0.007644534
SH601618,0.0992499,0.015625
SZ002074,0.09922604,0.007182002
SH600588,0.09920235,0.100000024
SZ300418,0.09919624,0.06232214
SH601111,0.099183604,0.005376339
SZ300628,0.099183396,0.12062442
SH601808,0.09916848,-0.0067214966
SZ300408,0.09911652,0.036144495
SH601668,0.09906609,-0.011741698
SH603259,0.09895109,-0.010679066
SZ000063,0.09892611,-0.021981835
SZ300316,0.09891079,0.010492682
SH600104,0.09889731,0.013550162
SZ300033,0.09886524,-0.038907945
SZ002007,0.09885754,-0.008629441
SZ000425,0.09884517,0.013179541
SH600732,0.098843575,0.05795312
SZ300316,0.09882225,0.00074517727
SH600415,0.09876911,-0.012048185
SZ002475,0.09875691,0.009940982
SZ300751,0.098734364,0.034445286
SZ002812,0.098726794,0.003570199
SH600754,0.09871581,-0.047839463
SZ002252,0.09871477,-0.0051813126
SH601939,0.09871112,0.015647173
SZ000977,0.09869748,-0.032402992
SZ300896,0.09866649,0.19999993
SH603195,0.09862782,-0.004809797
SH601100,0.09859565,0.015901446
SZ300759,0.09858039,0.015960336
SH603806,0.09857997,0.020552754
SH603260,0.09853986,-0.03666663
SH600460,0.0985385,-0.0033917427
SH600132,0.098523274,0.00046145916
SH601865,0.098522335,0.01131475
SZ002001,0.09849863,0.0809387
SZ001965,0.098445445,0.0064696074
SH601618,0.09843548,-0.0030120611
SZ002304,0.09834032,-0.047386408
SZ000338,0.09832327,-0.008152187
SH600886,0.098316506,0.014976978
SH600938,0.09827739,0.023591995
SH600188,0.09825227,0.02477765
SZ300033,0.09819551,-0.012422323
SZ300347,0.09819393,0.0643394
SZ300142,0.09818865,0.04136038
SH600050,0.09818652,-0.03165734
SH603806,0.0981812,0.0020834208
SH688599,0.09807542,-0.016111732
SH600918,0.09804195,0.0
SZ002648,0.09803073,-0.012979329
SH600438,0.09801163,0.010285854
SH601633,0.097994104,-0.004926145
SZ002001,0.09799227,0.015534997
SZ002603,0.0979815,-0.039931595
SZ300418,0.097971216,0.19946742
SZ002493,0.09796296,0.015841603
SH601138,0.09794091,-0.02303034
SH601628,0.09793964,-0.044823945
SZ000001,0.09793083,0.0
SH688256,0.09789348,0.031704664
SZ000301,0.09784837,-0.009355545
SH601888,0.0978269,0.0028584003
SZ000063,0.09782103,-0.01033926
SH600893,0.097817436,0.012864828
SH600584,0.09777857,-0.0053824782
SH600660,0.097715616,-0.018573701
SZ000977,0.09767948,0.100000024
SH600132,0.097665876,-0.011698723
SZ300418,0.09766351,-0.018820047
SZ300413,0.097662285,-0.018830895
SZ300496,0.09764728,0.0036363602
SH600900,0.09763838,-0.027620614
SH601698,0.09760369,-0.005108595
SZ000002,0.097589865,0.0
SH603501,0.097567484,-0.011563301
SZ000538,0.09751803,-0.0087688565
SH688256,0.09742911,-0.026226282
SZ300308,0.09739278,-0.04653102
SZ000877,0.097387016,-0.022058845
SZ000800,0.09736231,-0.018713474
SH603501,0.09733911,-0.012511253
SZ002736,0.09733561,-0.04977876
SH688009,0.097313,0.0
SZ002920,0.09731269,0.0046066046
SZ002049,0.09728898,0.10003066
SZ000876,0.09727584,0.021574974
SH601633,0.09725468,-0.015308201
SZ000408,0.097211644,-0.041850984
SZ300759,0.097210556,0.05775404
SZ300433,0.09720059,-0.00709641
SZ002493,0.09713869,0.005649805
SH600584,0.097118005,-0.0050174
SH603369,0.09709099,-0.009581327
SZ000977,0.097081736,-0.0326944
SH603369,0.09706296,-0.0055944324
SH600795,0.09701753,-0.002277851
SH688111,0.096957535,-0.035897434
SH601066,0.0967792,-0.05133617
SZ300413,0.09677629,-0.0044781566
SH600999,0.09673402,0.01431632
SZ300896,0.09671652,-0.008583486
SZ300919,0.09670058,0.011724591
SZ002142,0.09666248,0.0
SZ000768,0.09661245,0.0043816566
SH600030,0.096595556,0.020541191
SZ002142,0.09658453,0.04149568
SH600460,0.09656423,-0.035805583
SH600875,0.096537486,0.014608264
SH600919,0.09653483,0.0
SZ000568,0.09653063,-0.043672323
SZ000157,0.0965281,0.028526187
SH600745,0.09651835,-0.010333836
SH600233,0.09651373,-0.006863475
SH601766,0.09649661,-0.005692661
SZ000999,0.09648268,-0.008411169
SZ002709,0.09647024,-0.016100168
SZ000792,0.09646702,-0.0072702765
SZ300628,0.09637307,-0.03031081
SH601878,0.09631348,0.010688901
SH601989,0.09630573,0.025341153
SH600547,0.0963043,-0.008333385
SZ002410,0.096288696,-0.0021724105
SZ002304,0.0962574,0.024449348
SZ000069,0.096202314,0.022727251
SZ300033,0.0961709,0.003019333
SH601838,0.09616724,0.008317351
SH600837,0.096156955,0.009944797
SH601006,0.09613292,0.008196831
SZ002415,0.096114814,0.0055737495
SZ002074,0.09607984,0.004422307
SH600845,0.096074656,-0.010466635
SH600489,0.096044615,0.0
SZ001289,0.096031606,0.03277707
SZ002050,0.09602749,0.07189548
SH601211,0.09599818,-0.010540187
SH603833,0.095993355,-0.028901696
SH600023,0.09598838,-0.01791042
SH600031,0.09597692,-0.01193136
SH600938,0.09595998,-0.000675261
SH601699,0.095944345,0.0077955723
SZ000100,0.095890105,-0.0023584366
SH600745,0.09586458,0.05386746
SZ300014,0.09586443,-0.0027777553
SH601238,0.09584549,-0.009247005
SH600958,0.095809236,0.0012135506
SZ300957,0.09577514,0.0012526512
SH601236,0.09574415,0.0013947487
SZ300454,0.09573573,0.044609666
SZ000001,0.095732436,0.022381425
SH600011,0.09571046,0.007777691
SZ000963,0.09568901,-0.02086562
SH600010,0.09560895,0.0071942806
SZ002601,0.095594585,0.04974842
SZ000983,0.09557834,0.025149703
SH601857,0.095534205,0.03431952
SH601601,0.095457256,-0.019388199
SZ002371,0.095444575,-0.00068730116
SH601021,0.095427394,0.011729717
SH688271,0.09539662,-0.011543989
SZ000661,0.09535955,0.019102812
SH601898,0.09531213,-0.0023753643
SH688223,0.095309004,-0.013365805
SZ002236,0.09528652,-0.008675516
SH601006,0.09527418,0.00566566
SH601169,0.09524913,0.006550312
SH600886,0.09524123,-0.026114643
SH601857,0.095171124,0.0024968386
SH688065,0.095152155,-0.06829846
SZ000792,0.09513533,0.03658533
SH601857,0.095132574,0.009975076
SH688303,0.095111206,-0.020274878
SH601059,0.09510197,0.0013568401
SH600010,0.095044345,0.013157964
SH600938,0.09503439,0.0042209625
SZ000425,0.09500682,-0.0067842603
SH601100,0.09489837,-0.021925688
SH600309,0.09480782,0.016744137
SH600436,0.094765514,-0.038618207
SH601668,0.0947583,-0.09233183
SZ300442,0.09470859,0.07173443
SZ000063,0.09470755,0.10016048
SZ300498,0.09468484,0.03289485
SZ002074,0.094666004,-0.0041688085
SZ000963,0.09464833,-0.030424595
SH601398,0.09463973,0.0
SZ300450,0.09462306,-0.0023255348
SH600674,0.09459886,0.013707519
SH603260,0.09457354,0.048975587
SH688223,0.09450024,0.025236607
SH600999,0.0944515,0.012203932
SZ000800,0.094438225,0.019384265
SH600346,0.09439775,0.0014357567
SH688012,0.094382375,-0.0058022738
SZ000792,0.09430352,0.0041265488
SH600085,0.094295025,-0.0018889904
SZ001979,0.09424472,-0.023490012
SZ002938,0.09421052,0.050323844
SH600600,0.094203845,-0.027397275
SH601009,0.0942027,-0.023575604
SZ300033,0.094201595,0.016796947
SZ002271,0.09416342,-0.038184404
SZ001289,0.09414777,0.021810174
SH601916,0.09407766,-0.0035088062
SZ000938,0.09407182,-0.009349585
SH600803,0.09407014,-0.016606152
SZ300496,0.09406701,-0.017092407
SH600690,0.094030306,0.00581789
SZ002230,0.094020456,-0.0062208176
SH600406,0.094008446,-0.014416754
SZ300896,0.093997,0.020774245
SH601901,0.09398925,0.003947377
SZ300316,0.09397516,-0.02191788
SH688599,0.093971625,-0.020226538
SZ000895,0.09396531,0.011102319
SH601100,0.09393644,-0.016828239
SH601872,0.09392746,0.060685992
SH600039,0.09392437,0.003937006
SZ000733,0.093900725,-0.006385684
SZ002129,0.09388067,0.03605771
SH603986,0.09387581,0.015074253
SZ002202,0.093865484,-0.015404344
SZ000977,0.09380905,0.00021243095
SH688082,0.09380305,-0.023732662
SH601059,0.09376904,0.10029328
SH601021,0.09376648,-0.005818188
SH600000,0.093763575,0.03652525
SZ300661,0.09372984,0.0037146807
SH601995,0.093700185,0.003606081
SH603369,0.093696445,0.003973484
SH688126,0.093680695,0.20021081
SH601236,0.093618006,0.10022771
SZ002050,0.0935791,-0.03444445
SH600219,0.09356725,0.0
SH601838,0.09355597,-0.02538079
SH600183,0.093553394,-0.056978166
SZ300498,0.093552336,-0.007139206
SZ000069,0.09353238,0.013201237
SH600958,0.09352909,-0.016867518
SZ002821,0.09349769,-0.0013333559
SH601600,0.09347637,-0.035308957
SZ000408,0.093424216,0.014835596
SH600585,0.09340721,-0.0048955083
SH601360,0.09338264,-0.009852231
SZ000002,0.0933816,-0.019743383
SZ000651,0.0933637,0.013483167
SZ002709,0.09333485,0.014543772
SZ002142,0.093318835,0.016651273
SZ300919,0.09331423,-0.0110887885
SZ000166,0.09326954,-0.04347831
SH600104,0.0932634,-0.000654459
SZ002001,0.09324226,-0.0012500286
SZ300628,0.09323208,0.020751238
SH601888,0.09318662,-0.010355353
SH603290,0.093184575,0.08089268
SH688256,0.0931634,-0.08097482
SZ300413,0.09311898,0.0036188364
SH600150,0.09311408,-0.031929553
SZ300751,0.09310895,0.07181573
SH600584,0.093106166,-0.000374794
SZ002027,0.093097046,-0.011844337
SZ301269,0.09307404,-0.042251468
SH601800,0.09307018,-0.008189261
SZ002230,0.09300877,0.008103251
SZ002371,0.09298174,-0.013641536
SZ000661,0.092969775,0.014490366
SH600104,0.092960626,-0.016411364
SZ002180,0.092956126,0.008888841
SH688012,0.09295495,-0.0014127493
SZ002241,0.09294236,0.0050632954
SH600188,0.092879444,0.0025806427
SH601021,0.09287752,0.015148759
SH688009,0.09281516,-0.002298832
SZ300308,0.0927906,-0.008904099
SZ000807,0.09277791,-0.0034393668
SH603986,0.09274085,0.0064302683
SH600515,0.09272525,-0.006410241
SH601225,0.09272359,0.03430319
SZ000157,0.09272201,-0.023977458
SZ002601,0.09270184,-0.0058252215
SH601169,0.09264782,0.03253424
SZ000063,0.09263606,0.0
SH600176,0.09261854,0.016156435
SH688082,0.09259449,-0.003160715
SZ000425,0.09258324,0.025000095
SZ002466,0.092571154,-0.00671643
SH603259,0.09256767,0.0075148344
SH600760,0.09255624,-0.01761347
SH600426,0.092551515,-0.008636177
SH600028,0.092544004,0.012288809
SH601360,0.09253599,0.022988558
SZ000877,0.092533424,0.0014492273
SH601995,0.09253085,-0.04751444
SZ002714,0.0925225,0.0
SH601318,0.09251076,0.0029491186
SH601988,0.09248991,0.0
SZ300442,0.09246448,-0.04904765
SZ002050,0.09239958,0.0080161095
SH600332,0.09237632,-0.0037878752
SZ000538,0.0923343,0.027540922
SH601838,0.09232251,-0.015142024
SZ300450,0.09229852,-0.0165779
SZ001965,0.09228316,0.036274433
SZ002007,0.092279315,0.024359703
SH600489,0.09225394,0.018886685
SH688036,0.09222978,0.070850134
SH600346,0.092228085,0.0100541115
SH688008,0.09218398,-0.036191225
SH601238,0.09217638,-0.012716711
SH600196,0.092142135,0.0058983564
SZ000963,0.09209938,-0.016233742
SZ000069,0.09206402,-0.0048077703
SH600809,0.0919821,-0.014812648
SH601916,0.09198181,-0.0075757504
SH601818,0.09195718,0.003412962
SZ002460,0.09195143,-0.009617746
SH688082,0.09193267,-0.031458795
SZ300413,0.09187432,-0.03398639
SH601288,0.09185833,0.006382942
SH601336,0.091824666,-0.05998802
SZ000002,0.091809765,-0.0219298
SH600346,0.091773,0.0
SH601877,0.091759264,0.02541101
SZ300760,0.09175867,0.006795764
SH601689,0.09175621,0.0
SH600741,0.09175566,0.0053066015
SH600015,0.091735736,0.009749293
SH601698,0.09173116,-0.012632966
SZ300628,0.0917041,-0.011652589
SZ300782,0.09170368,-0.012329936
SH600346,0.09169245,-0.0077192783
SH601012,0.09165719,0.0037146807
SH600519,0.091603756,-0.014757931
SH600183,0.09159085,-0.0137863755
SZ002007,0.09157975,0.044109464
SZ000301,0.091568574,-0.003764093
SH603501,0.091562614,0.09464085
SH600233,0.09155998,-0.013368964
SZ300450,0.09155309,0.038901567
SH688303,0.09151478,-0.012799323
SH600690,0.09149565,0.000415802
SH600938,0.091492504,0.007073641
SH601066,0.09148991,0.00093889236
SH600019,0.09147836,0.006655574
SZ300832,0.09147753,-0.023512661
SZ002074,0.091476366,-0.0010554194
SZ000792,0.09145579,-0.010578692
SH601336,0.09141207,-0.004162669
SH600019,0.09140237,0.0106060505
SH601995,0.09138852,0.012137413
SH600809,0.091377616,0.00131917
SZ002007,0.09137738,-0.0059880614
SZ002142,0.09137052,0.011399865
SH688012,0.09136878,-0.010039806
SH600030,0.091358855,0.0051282644
SZ300347,0.09135021,-0.0008096695
SH601985,0.09134026,0.021176457
SZ300223,0.09133503,0.0030918121
SZ000408,0.09132855,0.029805183
SH601377,0.091319695,0.01221633
SH600029,0.09130837,-0.025878012
SZ002812,0.09130785,0.0050970316
SH600030,0.09130046,0.015915155
SH688396,0.091264665,-0.011331439
SH600085,0.09121777,-0.03349632
SH600132,0.09121318,-0.034917057
SH600938,0.09110628,-0.00495404
SH600115,0.09110442,-0.07178217
SH688082,0.09106967,-0.038205743
SZ300347,0.0910583,-0.022677064
SZ002812,0.09105635,0.021501064
SZ003816,0.09102917,-0.031100512
SH600905,0.09102857,0.0021008253
SH600026,0.09101926,-0.008830011
SZ001979,0.09094292,-0.010889351
SH601878,0.090902224,0.022357702
SZ300347,0.09089556,-0.0070837736
SZ000877,0.090856984,0.018761635
SH601865,0.0908377,-0.011318684
SH601601,0.09081347,-0.0048695803
SH605499,0.09080893,0.004302144
SH600875,0.09080391,0.085164785
SZ000963,0.09077646,-0.04018593
SH601111,0.09077586,-0.025198877
SZ000100,0.090764284,0.04585147
SH600809,0.09075928,0.0012282133
SH601618,0.090730414,0.012158036
SH603392,0.090713575,-0.019933522
SH600188,0.090692654,0.033557057
SH601398,0.09066091,0.0033057928
SH688561,0.09065628,-0.011389494
SH601288,0.090651065,0.021028042
SZ300408,0.0906142,-0.10386115
SH688126,0.09059891,-0.00715214
SZ002594,0.0905942,-0.009823024
SZ000100,0.09058872,0.00934577
SH601872,0.0905803,-0.026825607
SH688008,0.09057251,-0.0025490522
SH688008,0.09057014,0.04466307
SZ002007,0.09054528,0.0043352842
SZ000963,0.09050989,0.032382727
SH601012,0.09050919,0.003972769
SH601799,0.09050515,-0.010861397
SH600011,0.09045938,-0.005714357
SH688187,0.090436965,0.06819081
SZ300750,0.09042996,-0.017517984
SZ300661,0.0904237,-0.01597321
SH605117,0.09042363,-0.020766675
SZ300896,0.090418234,-0.032082975
SZ300999,0.09041281,0.0
SH600027,0.090409756,-0.04302925
SH601229,0.09040028,0.01692307
SH603986,0.09037393,0.026498675
SH601872,0.09036167,0.03586209
SZ002601,0.090329856,-0.013232529
SH600346,0.09028615,0.00582242
SH601788,0.0902762,-0.014511883
SH600875,0.09027518,0.049422264
SH600489,0.090257645,0.00676322
SZ000963,0.09025104,0.0
SH603290,0.09019391,0.01973033
SH688041,0.090192005,-0.0063169003
SH600018,0.09018162,0.0036967993
SZ002180,0.09015721,0.01606083
SZ002475,0.09014784,-0.024399221
SH601668,0.090146035,-0.008368254
SH601138,0.09013498,-0.025181353
SZ300832,0.09012595,0.025584817
SZ300763,0.09011632,0.14651453
SH600919,0.090115264,-0.0012270212
SZ000002,0.09010646,0.008158565
SH603296,0.09010585,-0.00022387505
SH600332,0.090058595,-0.020805359
SH688009,0.090025425,0.0015577078
SZ300628,0.09000169,-0.044964015
SZ002304,0.089991346,-0.0062111616
SH603195,0.089990646,-0.007943451
SZ300408,0.08997851,0.0
SH601377,0.08995682,-0.009505689
SH600030,0.08992529,0.0020229816
SZ002493,0.08992319,0.010465145
SZ300015,0.08989848,-0.047065973
SH600027,0.08989757,0.0035088062
SZ300999,0.089889556,0.016981125
SH600276,0.08987446,-0.014267564
SH601878,0.089853466,-0.012355149
SZ000333,0.08984123,-0.01150161
SH603195,0.08983283,-0.01637584
SH600028,0.08982381,0.0045523643
SZ300999,0.089816965,0.023397446
SH601799,0.08979662,-0.006254077
SH601857,0.08977164,0.013437867
SZ300122,0.08973153,0.008403301
SH600887,0.08972715,-0.009272158
SH600732,0.08971828,0.020477772
SZ002304,0.08969784,-0.032696128
SH601607,0.08969577,0.035885215
SZ002938,0.08966088,-0.0035703182
SZ300433,0.08964588,0.017533302
SH688008,0.08964342,0.092699766
SH600150,0.08957921,0.06927705
SH600585,0.08957504,0.0022182465
SZ001979,0.089562,-0.033944905
SH601601,0.08947712,0.0074692965
SH600926,0.08947581,-0.022529066
SH601766,0.08943656,0.0025252104
SH600196,0.08942895,0.0027003288
SH600438,0.08940905,0.012287617
SZ001289,0.08939949,0.017382383
SH601117,0.08939782,-0.01088655
SZ300454,0.089361295,0.0
SH688041,0.08935714,0.03881061
SZ000800,0.08933507,0.007490635
SZ300308,0.08931996,-0.011360228
SZ002050,0.089308634,-0.027324796
SZ300760,0.08929385,-0.0025857687
SH600115,0.089287534,0.0
SH603659,0.08927913,-0.019200802
SH600372,0.08924404,0.0
SZ000333,0.089216426,-0.036870837
SH601939,0.08921474,-0.012594461
SH600809,0.08918762,-0.016148746
SH600732,0.08916256,-0.035019517
SH601390,0.08916187,-0.016871214
SZ002142,0.08913076,-0.009316742
SZ300751,0.08910538,0.0099977255
SH601238,0.089099035,0.004104018
SZ002603,0.089093044,-0.032886744
SZ002007,0.08903979,0.024460316
SH601688,0.08899364,0.013850331
SZ002074,0.08896834,-0.044210494
SH600332,0.088938326,-0.00068467855
SH600606,0.08892222,-0.010810792
SZ002007,0.08890684,0.0052826405
SH601225,0.08890079,0.0033642054
SH601318,0.08886264,0.054660916
SH600161,0.08885127,0.018253446
SH601615,0.08884986,0.00095784664
SZ000408,0.08884515,0.012857795
SH600111,0.08881982,-0.008236408
SZ000425,0.08880977,0.021472335
SH601899,0.0887959,0.0078037977
SZ300142,0.08878766,0.007373333
SZ300015,0.08877984,-0.03766811
SH600039,0.08877948,0.0051813126
SZ300979,0.08877006,0.019076705
SH600362,0.08876473,0.00045394897
SH600016,0.08876297,-0.010471165
SH600332,0.088760465,-0.03007257
SZ000800,0.08875336,0.023732424
SH603195,0.08872697,-0.0025418997
SZ002603,0.08871913,0.03653574
SZ000651,0.08869706,0.00029718876
SH600438,0.08868711,-0.0022358894
SH688036,0.088666484,-0.013891995
SH601872,0.088637814,0.0073890686
SH601800,0.08863653,-0.0072926283
SH600048,0.088626966,0.005144
SZ002050,0.0886206,-0.032926917
SZ000858,0.088615194,-0.016896725
SH600025,0.08858468,-0.00642401
SZ300450,0.088533565,0.0
SH600031,0.08853303,-0.017760992
SH688223,0.08850299,0.021505356
SZ002459,0.088497825,0.08856094
SZ300661,0.08847082,-0.039254904
SH600030,0.08844282,0.013132334
SH600276,0.08843316,0.018850565
SH600989,0.08842744,0.013271451
SH600132,0.08836788,0.03794515
SZ002027,0.088342905,0.03437507
SZ000858,0.08829832,-0.0010322928
SZ001979,0.08827906,-0.09958154
SZ001979,0.088272095,-0.04333687
SZ000876,0.088263124,-0.03571433
SH601799,0.088241085,0.0041763783
SZ300999,0.08821541,-0.03973311
SH603288,0.08819309,-0.01363641
SZ300033,0.088164344,0.0108606815
SH601377,0.088156775,0.0018148422
SZ002821,0.088117644,-0.038479745
SZ000786,0.08808525,-0.019714475
SH688599,0.088079765,0.023675323
SZ000301,0.088059746,0.032926798
SZ002230,0.08805002,0.037605047
SH600115,0.088032156,-0.0075567365
SZ300496,0.087996304,-0.06927043
SZ002475,0.08799067,0.0038282871
SZ300059,0.08795489,-0.0065116286
SZ300896,0.08793366,-0.009151995
SZ002812,0.08792853,0.020706177
SH600438,0.08790228,0.007646084
SH601668,0.087891996,-0.020408213
SZ000963,0.0878436,0.044012547
SZ000002,0.08783916,0.0067476034
SZ300316,0.08782844,-0.020012915
SH600606,0.08782485,-0.017857134
SH600660,0.08780827,0.030565739
SH688065,0.08778456,0.017056346
SZ002129,0.0877559,-0.05844164
SH600219,0.08774041,0.005290985
SZ300124,0.08771646,0.010150075
SZ300142,0.08771065,0.019191861
SZ003816,0.087702096,0.013793111
SH688082,0.08769731,-0.11682749
SH601808,0.08769637,0.003970742
SZ002648,0.08767964,0.0050287247
SZ300274,0.08766033,0.027450562
SH600887,0.087653175,0.0048024654
SH600515,0.08762857,-0.017045438
SZ002129,0.087609366,0.02175963
SZ000301,0.08757998,0.02497685
SZ002594,0.08756474,-0.0055474043
SZ000792,0.08756371,-0.028671324
SZ002841,0.08754355,-0.02080375
SZ000002,0.087537214,-0.051314175
SH601601,0.087512806,-0.006241381
SH688223,0.087479755,-0.01616627
SH601633,0.08746217,0.021153808
SZ300433,0.08745749,-0.010447741
SZ300661,0.087456375,0.006297469
SH601878,0.087443456,-0.020052373
